"","Condition","List","GenderRating","NameShown","NameFirst","NameLast","Male","Female","Other","SubjID","SubjGender","SubjAge","SubjRace","SubjEd"
"7917","full","2B",1.24,"Brian Wright","Brian","Wright",1,0,0,"R_ONMr13cFG6aVxbr","female","25 - 34","Black or African American","High school graduate"
"7918","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",1,0,0,"R_PHwlMXTk0z0F3VL","male","35 - 44","Black or African American","4 year degree"
"7919","full","3A",4.22,"Taylor Miller","Taylor","Miller",0,1,0,"R_PHwlMXTk0z0F3VL","male","35 - 44","Black or African American","4 year degree"
"7920","full","3A",3.61,"Stevie Ward","Stevie","Ward",1,0,0,"R_PHwlMXTk0z0F3VL","male","35 - 44","Black or African American","4 year degree"
"7921","full","3A",4.22,"Taylor Moore","Taylor","Miller",1,0,0,"R_PHwlMXTk0z0F3VL","male","35 - 44","Black or African American","4 year degree"
"7922","full","3A",1.21,"Matthew Brown","Matthew","Brown",1,0,0,"R_PHwlMXTk0z0F3VL","male","35 - 44","Black or African American","4 year degree"
"7923","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"R_PHwlMXTk0z0F3VL","male","35 - 44","Black or African American","4 year degree"
"7924","full","3A",4.73,"Kerry Bell","Kerry","Bell",0,1,0,"R_PHwlMXTk0z0F3VL","male","35 - 44","Black or African American","4 year degree"
"7925","full","2B",5.86,"Elisha Bell","Elisha","Bell",0,1,0,"R_1FM2piyzIwk2T4T","male","25 - 34","Black or African American","Professional degree"
"7926","full","2B",4.34,"Riley Campbell","Riley","Campbell",1,0,0,"R_1FM2piyzIwk2T4T","male","25 - 34","Black or African American","Professional degree"
"7927","full","2B",2.41,"Tommie Hill","Tommie","Hill",1,0,0,"R_1FM2piyzIwk2T4T","male","25 - 34","Black or African American","Professional degree"
"7928","full","2B",6.78,"Rebecca King","Rebecca","King",1,0,0,"R_1FM2piyzIwk2T4T","male","25 - 34","Black or African American","Professional degree"
"7929","full","2B",3.75,"Quinn Brooks","Quinn","Brooks",1,0,0,"R_1FM2piyzIwk2T4T","male","25 - 34","Black or African American","Professional degree"
"7930","full","2B",5.22,"Blair Young","Blair","Young",1,0,0,"R_1FM2piyzIwk2T4T","male","25 - 34","Black or African American","Professional degree"
"7931","full","2B",1.24,"Brian Wright","Brian","Wright",1,0,0,"R_1FM2piyzIwk2T4T","male","25 - 34","Black or African American","Professional degree"
"7932","full","2C",6.24,"Ashley Walker","Ashley","Walker",0,1,0,"R_5mB2Zs7rPyxYbgB","male","35 - 44","White","4 year degree"
"7933","full","2C",4.39,"Jessie Cook","Jessie","Cook",0,1,0,"R_5mB2Zs7rPyxYbgB","male","35 - 44","White","4 year degree"
"7934","full","2C",2.61,"Emerson Green","Emerson","Green",0,1,0,"R_5mB2Zs7rPyxYbgB","male","35 - 44","White","4 year degree"
"7935","full","2C",6.82,"Emily Baker","Emily","Baker",0,1,0,"R_5mB2Zs7rPyxYbgB","male","35 - 44","White","4 year degree"
"7936","full","2C",3.87,"Reese Parker","Reese","Parker",1,0,0,"R_5mB2Zs7rPyxYbgB","male","35 - 44","White","4 year degree"
"7937","full","2C",5.34,"Jackie White","Jackie","White",1,0,0,"R_5mB2Zs7rPyxYbgB","male","35 - 44","White","4 year degree"
"7938","full","2C",1.28,"James Miller","James","Miller",1,0,0,"R_5mB2Zs7rPyxYbgB","male","35 - 44","White","4 year degree"
"7939","full","2A",5.59,"Jodie Ward","Jodie","Ward",0,1,0,"R_2rNJ4OAt1rEUxPE","male","35 - 44","White","4 year degree"
"7940","full","2A",4.22,"Taylor Smith","Taylor","Smith",1,0,0,"R_2rNJ4OAt1rEUxPE","male","35 - 44","White","4 year degree"
"7941","full","2A",2.12,"Chris Collins","Chris","Collins",1,0,0,"R_2rNJ4OAt1rEUxPE","male","35 - 44","White","4 year degree"
"7942","full","2A",6.73,"Mary Brown","Mary","Brown",0,1,0,"R_2rNJ4OAt1rEUxPE","male","35 - 44","White","4 year degree"
"7943","full","2A",3.61,"Stevie Cooper","Stevie","Cooper",1,0,0,"R_2rNJ4OAt1rEUxPE","male","35 - 44","White","4 year degree"
"7944","full","2A",4.73,"Kerry Moore","Kerry","Moore",0,1,0,"R_2rNJ4OAt1rEUxPE","male","35 - 44","White","4 year degree"
"7945","full","2A",1.21,"Matthew Turner","Matthew","Turner",1,0,0,"R_2rNJ4OAt1rEUxPE","male","35 - 44","White","4 year degree"
"7946","full","1B",1.24,"Brian Walker","Brian","Walker",1,0,0,"R_2zHZoJaDyWZj84T","female","45 - 54","White","2 year degree"
"7947","full","1B",2.41,"Tommie Brown","Tommie","Brown",1,0,0,"R_2zHZoJaDyWZj84T","female","45 - 54","White","2 year degree"
"7948","full","1B",3.75,"Quinn Young","Quinn","Young",1,0,0,"R_2zHZoJaDyWZj84T","female","45 - 54","White","2 year degree"
"7949","full","1B",4.34,"Riley Hill","Riley","Hill",0,1,0,"R_2zHZoJaDyWZj84T","female","45 - 54","White","2 year degree"
"7950","full","1B",5.22,"Blair Campbell","Blair","Campbell",1,0,0,"R_2zHZoJaDyWZj84T","female","45 - 54","White","2 year degree"
"7951","full","1B",5.86,"Elisha Collins","Elisha","Collins",0,1,0,"R_2zHZoJaDyWZj84T","female","45 - 54","White","2 year degree"
"7952","full","1B",6.78,"Rebecca Bell","Rebecca","Bell",0,1,0,"R_2zHZoJaDyWZj84T","female","45 - 54","White","2 year degree"
"7953","full","3C",6.24,"Ashley Green","Ashley","Green",1,0,0,"R_2YodsZ28ZmuRFHT","female","45 - 54","White","4 year degree"
"7954","full","3C",4.39,"Jessie Turner","Jessie","Turner",0,1,0,"R_2YodsZ28ZmuRFHT","female","45 - 54","White","4 year degree"
"7955","full","3C",2.61,"Emerson Baker","Emerson","Baker",1,0,0,"R_2YodsZ28ZmuRFHT","female","45 - 54","White","4 year degree"
"7956","full","3C",3.87,"Reese Campbell","Reese","Campbell",1,0,0,"R_2YodsZ28ZmuRFHT","female","45 - 54","White","4 year degree"
"7957","full","3C",1.28,"James White","James","White",1,0,0,"R_2YodsZ28ZmuRFHT","female","45 - 54","White","4 year degree"
"7958","full","3C",6.82,"Emily Brooks","Emily","Brooks",0,1,0,"R_2YodsZ28ZmuRFHT","female","45 - 54","White","4 year degree"
"7959","full","3C",5.34,"Jackie Walker","Jackie","Walker",0,1,0,"R_2YodsZ28ZmuRFHT","female","45 - 54","White","4 year degree"
"7960","full","1C",1.28,"James Green","James","Green",1,0,0,"R_3fTTZfogEuyMCqo","female","25 - 34","White","Some college"
"7961","full","1C",2.61,"Emerson Moore","Emerson","Moore",1,0,0,"R_3fTTZfogEuyMCqo","female","25 - 34","White","Some college"
"7962","full","1C",3.87,"Reese King","Reese","King",1,0,0,"R_3fTTZfogEuyMCqo","female","25 - 34","White","Some college"
"7963","full","1C",4.39,"Jessie Brooks","Jessie","Brooks",0,1,0,"R_3fTTZfogEuyMCqo","female","25 - 34","White","Some college"
"7964","full","1C",5.34,"Jackie Turner","Jackie","Turner",0,1,0,"R_3fTTZfogEuyMCqo","female","25 - 34","White","Some college"
"7965","full","1C",6.24,"Ashley Cook","Ashley","Cook",1,0,0,"R_3fTTZfogEuyMCqo","female","25 - 34","White","Some college"
"7966","full","1C",6.82,"Emily Ward","Emily","Ward",0,1,0,"R_3fTTZfogEuyMCqo","female","25 - 34","White","Some college"
"7967","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,0,1,"R_1OxmP0ZKzNlmCw2","female","25 - 34","White","4 year degree"
"7968","full","3A",4.22,"Taylor Miller","Taylor","Miller",0,0,1,"R_1OxmP0ZKzNlmCw2","female","25 - 34","White","4 year degree"
"7969","full","3A",3.61,"Stevie Ward","Stevie","Ward",0,0,1,"R_1OxmP0ZKzNlmCw2","female","25 - 34","White","4 year degree"
"7970","full","3A",4.22,"Taylor Moore","Taylor","Miller",0,0,1,"R_1OxmP0ZKzNlmCw2","female","25 - 34","White","4 year degree"
"7971","full","3A",1.21,"Matthew Brown","Matthew","Brown",0,0,1,"R_1OxmP0ZKzNlmCw2","female","25 - 34","White","4 year degree"
"7972","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,0,1,"R_1OxmP0ZKzNlmCw2","female","25 - 34","White","4 year degree"
"7973","full","3A",4.73,"Kerry Bell","Kerry","Bell",0,0,1,"R_1OxmP0ZKzNlmCw2","female","25 - 34","White","4 year degree"
"7974","full","2A",5.59,"Jodie Ward","Jodie","Ward",0,1,0,"R_1Eh7ZIrtS6TtyHO","female","25 - 34","White","High school graduate"
"7975","full","2A",4.22,"Taylor Smith","Taylor","Smith",0,1,0,"R_1Eh7ZIrtS6TtyHO","female","25 - 34","White","High school graduate"
"7976","full","2A",2.12,"Chris Collins","Chris","Collins",1,0,0,"R_1Eh7ZIrtS6TtyHO","female","25 - 34","White","High school graduate"
"7977","full","2A",6.73,"Mary Brown","Mary","Brown",1,0,0,"R_1Eh7ZIrtS6TtyHO","female","25 - 34","White","High school graduate"
"7978","full","2A",3.61,"Stevie Cooper","Stevie","Cooper",1,0,0,"R_1Eh7ZIrtS6TtyHO","female","25 - 34","White","High school graduate"
"7979","full","2A",4.73,"Kerry Moore","Kerry","Moore",0,1,0,"R_1Eh7ZIrtS6TtyHO","female","25 - 34","White","High school graduate"
"7980","full","2A",1.21,"Matthew Turner","Matthew","Turner",1,0,0,"R_1Eh7ZIrtS6TtyHO","female","25 - 34","White","High school graduate"
"7981","full","3C",6.24,"Ashley Green","Ashley","Green",0,1,0,"R_bp8XdI34gED3XWh","female","18 - 24","WhiteAsian","Some college"
"7982","full","3C",4.39,"Jessie Turner","Jessie","Turner",0,1,0,"R_bp8XdI34gED3XWh","female","18 - 24","WhiteAsian","Some college"
"7983","full","3C",2.61,"Emerson Baker","Emerson","Baker",1,0,0,"R_bp8XdI34gED3XWh","female","18 - 24","WhiteAsian","Some college"
"7984","full","3C",3.87,"Reese Campbell","Reese","Campbell",1,0,0,"R_bp8XdI34gED3XWh","female","18 - 24","WhiteAsian","Some college"
"7985","full","3C",1.28,"James White","James","White",1,0,0,"R_bp8XdI34gED3XWh","female","18 - 24","WhiteAsian","Some college"
"7986","full","3C",6.82,"Emily Brooks","Emily","Brooks",1,0,0,"R_bp8XdI34gED3XWh","female","18 - 24","WhiteAsian","Some college"
"7987","full","3C",5.34,"Jackie Walker","Jackie","Walker",0,1,0,"R_bp8XdI34gED3XWh","female","18 - 24","WhiteAsian","Some college"
"7988","full","1B",1.24,"Brian Walker","Brian","Walker",1,0,0,"R_21A0O6ndcX73dVE","N/A","25 - 34","Other","Some college"
"7989","full","1B",2.41,"Tommie Brown","Tommie","Brown",1,0,0,"R_21A0O6ndcX73dVE","N/A","25 - 34","Other","Some college"
"7990","full","1B",3.75,"Quinn Young","Quinn","Young",0,0,1,"R_21A0O6ndcX73dVE","N/A","25 - 34","Other","Some college"
"7991","full","1B",4.34,"Riley Hill","Riley","Hill",0,0,1,"R_21A0O6ndcX73dVE","N/A","25 - 34","Other","Some college"
"7992","full","1B",5.22,"Blair Campbell","Blair","Campbell",0,0,1,"R_21A0O6ndcX73dVE","N/A","25 - 34","Other","Some college"
"7993","full","1B",5.86,"Elisha Collins","Elisha","Collins",0,1,0,"R_21A0O6ndcX73dVE","N/A","25 - 34","Other","Some college"
"7994","full","1B",6.78,"Rebecca Bell","Rebecca","Bell",0,1,0,"R_21A0O6ndcX73dVE","N/A","25 - 34","Other","Some college"
"7995","full","2C",6.24,"Ashley Walker","Ashley","Walker",0,1,0,"R_1Kqz3fn2SY5OudQ","female","25 - 34","White","4 year degree"
"7996","full","2C",4.39,"Jessie Cook","Jessie","Cook",0,1,0,"R_1Kqz3fn2SY5OudQ","female","25 - 34","White","4 year degree"
"7997","full","2C",2.61,"Emerson Green","Emerson","Green",1,0,0,"R_1Kqz3fn2SY5OudQ","female","25 - 34","White","4 year degree"
"7998","full","2C",6.82,"Emily Baker","Emily","Baker",0,1,0,"R_1Kqz3fn2SY5OudQ","female","25 - 34","White","4 year degree"
"7999","full","2C",3.87,"Reese Parker","Reese","Parker",0,1,0,"R_1Kqz3fn2SY5OudQ","female","25 - 34","White","4 year degree"
"8000","full","2C",5.34,"Jackie White","Jackie","White",0,1,0,"R_1Kqz3fn2SY5OudQ","female","25 - 34","White","4 year degree"
"8001","full","2C",1.28,"James Miller","James","Miller",1,0,0,"R_1Kqz3fn2SY5OudQ","female","25 - 34","White","4 year degree"
"8002","full","1C",1.28,"James Green","James","Green",1,0,0,"R_XUtsAGnQf12ImUp","male","35 - 44","White","High school graduate"
"8003","full","1C",2.61,"Emerson Moore","Emerson","Moore",1,0,0,"R_XUtsAGnQf12ImUp","male","35 - 44","White","High school graduate"
"8004","full","1C",3.87,"Reese King","Reese","King",0,1,0,"R_XUtsAGnQf12ImUp","male","35 - 44","White","High school graduate"
"8005","full","1C",4.39,"Jessie Brooks","Jessie","Brooks",0,1,0,"R_XUtsAGnQf12ImUp","male","35 - 44","White","High school graduate"
"8006","full","1C",5.34,"Jackie Turner","Jackie","Turner",0,1,0,"R_XUtsAGnQf12ImUp","male","35 - 44","White","High school graduate"
"8007","full","1C",6.24,"Ashley Cook","Ashley","Cook",0,1,0,"R_XUtsAGnQf12ImUp","male","35 - 44","White","High school graduate"
"8008","full","1C",6.82,"Emily Ward","Emily","Ward",0,1,0,"R_XUtsAGnQf12ImUp","male","35 - 44","White","High school graduate"
"8009","full","2A",5.59,"Jodie Ward","Jodie","Ward",0,1,0,"R_3m1CHznsMdnY81H","female","35 - 44","White","4 year degree"
"8010","full","2A",4.22,"Taylor Smith","Taylor","Smith",0,1,0,"R_3m1CHznsMdnY81H","female","35 - 44","White","4 year degree"
"8011","full","2A",2.12,"Chris Collins","Chris","Collins",0,1,0,"R_3m1CHznsMdnY81H","female","35 - 44","White","4 year degree"
"8012","full","2A",6.73,"Mary Brown","Mary","Brown",0,1,0,"R_3m1CHznsMdnY81H","female","35 - 44","White","4 year degree"
"8013","full","2A",3.61,"Stevie Cooper","Stevie","Cooper",1,0,0,"R_3m1CHznsMdnY81H","female","35 - 44","White","4 year degree"
"8014","full","2A",4.73,"Kerry Moore","Kerry","Moore",0,1,0,"R_3m1CHznsMdnY81H","female","35 - 44","White","4 year degree"
"8015","full","2A",1.21,"Matthew Turner","Matthew","Turner",1,0,0,"R_3m1CHznsMdnY81H","female","35 - 44","White","4 year degree"
"8016","full","3C",6.24,"Ashley Green","Ashley","Green",0,1,0,"R_2Euk1eWNq8zjEf2","female","25 - 34","American Indian or Alaska Native","4 year degree"
"8017","full","3C",4.39,"Jessie Turner","Jessie","Turner",0,1,0,"R_2Euk1eWNq8zjEf2","female","25 - 34","American Indian or Alaska Native","4 year degree"
"8018","full","3C",2.61,"Emerson Baker","Emerson","Baker",1,0,0,"R_2Euk1eWNq8zjEf2","female","25 - 34","American Indian or Alaska Native","4 year degree"
"8019","full","3C",3.87,"Reese Campbell","Reese","Campbell",1,0,0,"R_2Euk1eWNq8zjEf2","female","25 - 34","American Indian or Alaska Native","4 year degree"
"8020","full","3C",1.28,"James White","James","White",1,0,0,"R_2Euk1eWNq8zjEf2","female","25 - 34","American Indian or Alaska Native","4 year degree"
"8021","full","3C",6.82,"Emily Brooks","Emily","Brooks",0,1,0,"R_2Euk1eWNq8zjEf2","female","25 - 34","American Indian or Alaska Native","4 year degree"
"8022","full","3C",5.34,"Jackie Walker","Jackie","Walker",0,1,0,"R_2Euk1eWNq8zjEf2","female","25 - 34","American Indian or Alaska Native","4 year degree"
"8023","full","1A",1.21,"Matthew Smith","Matthew","Smith",1,0,0,"R_3IQxXruzAdNG0wW","male","25 - 34","White","4 year degree"
"8024","full","1A",2.12,"Chris Miller","Chris","Miller",0,1,0,"R_3IQxXruzAdNG0wW","male","25 - 34","White","4 year degree"
"8025","full","1A",3.61,"Stevie White","Stevie","White",1,0,0,"R_3IQxXruzAdNG0wW","male","25 - 34","White","4 year degree"
"8026","full","1A",4.22,"Taylor Wright","Taylor","Wright",0,1,0,"R_3IQxXruzAdNG0wW","male","25 - 34","White","4 year degree"
"8027","full","1A",4.73,"Kerry Baker","Kerry","Baker",0,1,0,"R_3IQxXruzAdNG0wW","male","25 - 34","White","4 year degree"
"8028","full","1A",5.59,"Jodie Parker","Jodie","Parker",1,0,0,"R_3IQxXruzAdNG0wW","male","25 - 34","White","4 year degree"
"8029","full","1A",6.73,"Mary Cooper","Mary","Cooper",0,1,0,"R_3IQxXruzAdNG0wW","male","25 - 34","White","4 year degree"
"8030","full","1A",1.21,"Matthew Smith","Matthew","Smith",1,0,0,"R_2E13eCeNEcMhwbx","female","35 - 44","White","4 year degree"
"8031","full","1A",2.12,"Chris Miller","Chris","Miller",1,0,0,"R_2E13eCeNEcMhwbx","female","35 - 44","White","4 year degree"
"8032","full","1A",3.61,"Stevie White","Stevie","White",1,0,0,"R_2E13eCeNEcMhwbx","female","35 - 44","White","4 year degree"
"8033","full","1A",4.22,"Taylor Wright","Taylor","Wright",0,1,0,"R_2E13eCeNEcMhwbx","female","35 - 44","White","4 year degree"
"8034","full","1A",4.73,"Kerry Baker","Kerry","Baker",0,1,0,"R_2E13eCeNEcMhwbx","female","35 - 44","White","4 year degree"
"8035","full","1A",5.59,"Jodie Parker","Jodie","Parker",1,0,0,"R_2E13eCeNEcMhwbx","female","35 - 44","White","4 year degree"
"8036","full","1A",6.73,"Mary Cooper","Mary","Cooper",0,1,0,"R_2E13eCeNEcMhwbx","female","35 - 44","White","4 year degree"
"8037","full","1B",1.24,"Brian Walker","Brian","Walker",0,1,0,"R_2CTHAsVeRKmNR5n","female","25 - 34","White","4 year degree"
"8038","full","1B",2.41,"Tommie Brown","Tommie","Brown",1,0,0,"R_2CTHAsVeRKmNR5n","female","25 - 34","White","4 year degree"
"8039","full","1B",3.75,"Quinn Young","Quinn","Young",0,1,0,"R_2CTHAsVeRKmNR5n","female","25 - 34","White","4 year degree"
"8040","full","1B",4.34,"Riley Hill","Riley","Hill",0,1,0,"R_2CTHAsVeRKmNR5n","female","25 - 34","White","4 year degree"
"8041","full","1B",5.22,"Blair Campbell","Blair","Campbell",1,0,0,"R_2CTHAsVeRKmNR5n","female","25 - 34","White","4 year degree"
"8042","full","1B",5.86,"Elisha Collins","Elisha","Collins",1,0,0,"R_2CTHAsVeRKmNR5n","female","25 - 34","White","4 year degree"
"8043","full","1B",6.78,"Rebecca Bell","Rebecca","Bell",0,1,0,"R_2CTHAsVeRKmNR5n","female","25 - 34","White","4 year degree"
"8044","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"R_1HbecVLmVEUC4wF","male","25 - 34","White","4 year degree"
"8045","full","3A",4.22,"Taylor Miller","Taylor","Miller",1,0,0,"R_1HbecVLmVEUC4wF","male","25 - 34","White","4 year degree"
"8046","full","3A",3.61,"Stevie Ward","Stevie","Ward",1,0,0,"R_1HbecVLmVEUC4wF","male","25 - 34","White","4 year degree"
"8047","full","3A",4.22,"Taylor Moore","Taylor","Miller",0,1,0,"R_1HbecVLmVEUC4wF","male","25 - 34","White","4 year degree"
"8048","full","3A",1.21,"Matthew Brown","Matthew","Brown",1,0,0,"R_1HbecVLmVEUC4wF","male","25 - 34","White","4 year degree"
"8049","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"R_1HbecVLmVEUC4wF","male","25 - 34","White","4 year degree"
"8050","full","3A",4.73,"Kerry Bell","Kerry","Bell",0,1,0,"R_1HbecVLmVEUC4wF","male","25 - 34","White","4 year degree"
"8051","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"R_1NlvprmQhhcTwjT","female","45 - 54","White","4 year degree"
"8052","full","3A",4.22,"Taylor Miller","Taylor","Miller",0,0,1,"R_1NlvprmQhhcTwjT","female","45 - 54","White","4 year degree"
"8053","full","3A",3.61,"Stevie Ward","Stevie","Ward",0,0,1,"R_1NlvprmQhhcTwjT","female","45 - 54","White","4 year degree"
"8054","full","3A",4.22,"Taylor Moore","Taylor","Miller",1,0,0,"R_1NlvprmQhhcTwjT","female","45 - 54","White","4 year degree"
"8055","full","3A",1.21,"Matthew Brown","Matthew","Brown",1,0,0,"R_1NlvprmQhhcTwjT","female","45 - 54","White","4 year degree"
"8056","full","3A",5.59,"Jodie Cooper","Jodie","Cooper",0,1,0,"R_1NlvprmQhhcTwjT","female","45 - 54","White","4 year degree"
"8057","full","3A",4.73,"Kerry Bell","Kerry","Bell",1,0,0,"R_1NlvprmQhhcTwjT","female","45 - 54","White","4 year degree"
"8058","full","2A",5.59,"Jodie Ward","Jodie","Ward",0,1,0,"R_sUnLEuSyo3qCtbP","N/A","25 - 34","Other","4 year degree"
"8059","full","2A",4.22,"Taylor Smith","Taylor","Smith",0,1,0,"R_sUnLEuSyo3qCtbP","N/A","25 - 34","Other","4 year degree"
"8060","full","2A",2.12,"Chris Collins","Chris","Collins",1,0,0,"R_sUnLEuSyo3qCtbP","N/A","25 - 34","Other","4 year degree"
"8061","full","2A",6.73,"Mary Brown","Mary","Brown",0,1,0,"R_sUnLEuSyo3qCtbP","N/A","25 - 34","Other","4 year degree"
"8062","full","2A",3.61,"Stevie Cooper","Stevie","Cooper",1,0,0,"R_sUnLEuSyo3qCtbP","N/A","25 - 34","Other","4 year degree"
"8063","full","2A",4.73,"Kerry Moore","Kerry","Moore",0,1,0,"R_sUnLEuSyo3qCtbP","N/A","25 - 34","Other","4 year degree"
"8064","full","2A",1.21,"Matthew Turner","Matthew","Turner",1,0,0,"R_sUnLEuSyo3qCtbP","N/A","25 - 34","Other","4 year degree"
"8065","full","3C",6.24,"Ashley Green","Ashley","Green",0,1,0,"R_2wHmEbLNjdhRx3q","female","45 - 54","WhiteAsian","2 year degree"
"8066","full","3C",4.39,"Jessie Turner","Jessie","Turner",0,1,0,"R_2wHmEbLNjdhRx3q","female","45 - 54","WhiteAsian","2 year degree"
"8067","full","3C",2.61,"Emerson Baker","Emerson","Baker",1,0,0,"R_2wHmEbLNjdhRx3q","female","45 - 54","WhiteAsian","2 year degree"
"8068","full","3C",3.87,"Reese Campbell","Reese","Campbell",1,0,0,"R_2wHmEbLNjdhRx3q","female","45 - 54","WhiteAsian","2 year degree"
"8069","full","3C",1.28,"James White","James","White",1,0,0,"R_2wHmEbLNjdhRx3q","female","45 - 54","WhiteAsian","2 year degree"
"8070","full","3C",6.82,"Emily Brooks","Emily","Brooks",0,1,0,"R_2wHmEbLNjdhRx3q","female","45 - 54","WhiteAsian","2 year degree"
"8071","full","3C",5.34,"Jackie Walker","Jackie","Walker",1,0,0,"R_2wHmEbLNjdhRx3q","female","45 - 54","WhiteAsian","2 year degree"
